main0
77.9703,0.0393286,0.0244165,0.0202009,0.0192796,0.0189821,0.0188546,0.01883,0.0188091,0.0188057,0.0188046,0.0188039,0.0188026,0.0188023,0.0188014,0.0188002,0.0187996,0.0187991,0.0187988,0.0187982,0.0187982,
-2973.79,-10997.8,-11132.4,-11132.4,-11132.4,-11132.4,-11132.4,-11132.4,-11132.4,-11132.4,-11132.4,-11132.4,-11132.4,-11132.4,-11132.4,-11132.4,-11132.4,-11132.4,-11132.4,-11132.4,-11132.4,
396.495,36.9542,25.6807,25.65,25.65,25.65,25.65,25.65,25.65,25.65,25.65,25.65,25.65,25.65,25.65,25.65,25.65,25.65,25.65,25.65,25.65,
20.299,0.0599126,0.0186521,0.0186261,0.0186261,0.0186261,0.0186261,0.0186261,0.0186261,0.0186261,0.0186261,0.0186261,0.0186261,0.0186261,0.0186261,0.0186261,0.0186261,0.0186261,0.0186261,0.0186261,0.0186261,
474.15,0.0871056,0.0058957,0.00589563,0.00589563,0.00589563,0.00589563,0.00589563,0.00589563,0.00589563,0.00589563,0.00589563,0.00589563,0.00589563,0.00589563,0.00589563,0.00589563,0.00589563,0.00589563,0.00589563,0.00589563,
3.45045e+08,3.30383,2.65092,2.65092,2.65092,2.65092,2.65092,2.65092,2.65092,2.65092,2.65092,2.65092,2.65092,2.65092,2.65092,2.65092,2.65092,2.65092,2.65092,2.65092,2.65092,
6.66696e+08,0.499894,0.00485232,0.00304616,0.00304616,0.00304616,0.00304616,0.00304616,0.00304616,0.00304616,0.00304616,0.00304616,0.00304616,0.00304616,0.00304616,0.00304616,0.00304616,0.00304616,0.00304616,0.00304616,0.00304616,

main8
43521.5,96.7428,0.152663,0.000236133,3.3847e-07,4.60044e-10,6.82391e-13,9.09984e-16,1.3325e-18,1.75684e-21,2.71273e-24,4.24072e-27,6.17303e-30,9.22897e-33,1.595e-35,5.70261e-38,3.1288e-40,3.94718e-42,1.074e-43,2.57551e-45,7.00902e-47,
8.48026e+08,3.091,0.0868236,0.00233666,6.2082e-05,1.64567e-06,4.31138e-08,1.07396e-09,2.68226e-11,6.93026e-13,1.67536e-14,4.33933e-16,1.10809e-17,2.76127e-19,6.62012e-21,1.59362e-22,3.97972e-24,9.80338e-26,2.37077e-27,5.94035e-29,2.02006e-30,
81242.5,5253.77,1470.33,561.864,238.146,104.786,45.1635,20.479,9.1466,4.05857,1.81136,0.713186,0.287513,0.10573,0.0383626,0.0141368,0.00563317,0.00237578,0.00089008,0.000344904,0.000134386,
77.0107,21.9175,17.4201,12.8845,8.50742,5.38989,3.28548,2.01753,1.19794,0.722244,0.431509,0.263878,0.158505,0.0929118,0.0564287,0.0329395,0.0199842,0.0116659,0.00679679,0.004041,0.00239281,
1.14535e+08,7321.69,207.494,88.7481,58.8521,45.6335,39.8264,33.4848,28.811,25.1381,23.0691,21.6738,19.6661,18.4038,17.7157,17.0181,16.2597,15.4749,14.6534,13.3629,12.4309,
42156.8,91.64,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
58.7724,0.151171,0.0608754,0.0373141,0.0267018,0.0202616,0.0155146,0.0128795,0.0110164,0.00898298,0.00811736,0.00689056,0.00629392,0.00587821,0.00550295,0.00510881,0.00472812,0.00434331,0.00417135,0.00398561,0.00383919,
-3039.46,-8509.3,-11798,-12425.4,-12561.2,-12569.4,-12569.5,-12569.5,-12569.5,-12569.5,-12569.5,-12569.5,-12569.5,-12569.5,-12569.5,-12569.5,-12569.5,-12569.5,-12569.5,-12569.5,-12569.5,
368.357,108.42,61.9463,37.5108,17.3875,4.0945,0.76754,0.399591,0.278589,0.0815172,0.00150545,1.81188e-15,3.55271e-17,3.55271e-17,3.55271e-17,3.55271e-17,3.55271e-17,0,0,0,0,
19.8952,4.00934,0.139459,0.00388116,0.000145486,5.20269e-06,1.78611e-07,6.54119e-09,2.16185e-10,7.00092e-12,2.25899e-13,1.3376e-14,8.0469e-15,7.83373e-15,7.62057e-15,7.47846e-15,6.98108e-15,6.91003e-15,6.41265e-15,6.19949e-15,5.77316e-15,
381.537,1.8095,0.361756,0.00458036,0.000324162,1.49856e-05,6.0343e-08,5.05214e-12,1.11111e-14,1.77636e-17,0,0,0,0,0,0,0,0,0,0,0,
2.16518e+08,14.2012,3.83078,0.83751,0.249264,0.133711,0.0370515,0.000767239,2.5677e-06,1.45541e-08,1.61849e-10,9.59379e-15,3.72271e-17,3.72571e-19,2.01858e-21,1.8559e-23,2.53095e-25,3.221e-27,5.26689e-29,1.00948e-30,4.77598e-31,
4.87671e+08,17.9174,0.0603828,6.88475e-05,1.01668e-07,1.45833e-10,1.87788e-13,2.61077e-16,3.53757e-19,4.80182e-22,5.73162e-25,8.11911e-28,1.2038e-30,1.35964e-32,1.35964e-32,1.34978e-32,1.34978e-32,1.34978e-32,1.34978e-32,1.34978e-32,1.34978e-32,

main16
1.57595e+09,1.39418e+08,2.61556e+07,1.11427e+07,1.1414e+09,4.21231e+08,261457,6.35502e+06,1.6665e+08,9.686e+07,5.15118e+07,7.11068e+07,2.61339e+07,3.17483e+07,1.61784e+08,1.48981e+09,9.38208e+07,8.70113e+08,6.62808e+08,1.44662e+07,4.02781e+06,
4710.5,4815.09,3804.82,3155.58,3847.91,3406.78,1.05011e+09,2.25757e+06,5553.44,4017.87,5603.63,5796.77,3679.59,3516.06,2727.33,3224.43,3514.75,6.84054e+06,1.57061e+08,5528.81,5195.13,
7.57426e+06,7.01631e+06,7.02855e+06,6.01296e+06,6.79664e+06,4.62681e+06,9.74635e+06,1.00389e+07,1.02094e+07,7.82585e+06,7.29974e+06,4.61441e+06,4.71857e+06,5.62262e+06,6.2199e+06,4.66575e+06,1.00154e+07,8.7795e+06,8.58701e+06,1.02224e+07,6.87722e+06,
-2430.72,-2380.18,-2898.66,-3795.24,-3807.29,-3801.27,-3785.2,-2969.46,-2685.4,-2752.59,-2691.7,-2774.83,-2863.8,-3129.65,-4073.33,-4053.84,-4041.8,-4071.09,-2555.82,-2666.9,-2873.31,
-2265.05,-2458.64,-2279.33,-2262.52,-2264.18,-2293.72,-2290.09,-2258.4,-2272.84,-2251.41,-2268.43,-2206.77,-2232.43,-2038.3,-2003.1,-2020.23,-2019.97,-2008.77,-2008.49,-1997.09,-2019.33,
5.27812e+06,6.45306e+06,1.37952e+07,9.1191e+06,8.25659e+06,8.18124e+06,5.66961e+06,4.74671e+06,6.55444e+06,5.50729e+06,6.41315e+06,1.8634e+06,8.63893e+06,1.46842e+07,5.46127e+06,6.40653e+06,4.434e+06,4.90933e+06,3.2146e+06,4.27847e+06,6.07114e+06,
4.0694e+07,3.89418e+07,3.86254e+07,4.64734e+07,2.23267e+07,4.88908e+07,4.85209e+07,4.83409e+07,4.89715e+07,4.58797e+07,4.15019e+07,3.94076e+07,4.34437e+07,4.47967e+07,3.88234e+07,4.34898e+07,4.14566e+07,5.10789e+07,5.21666e+07,5.03392e+07,5.40605e+07,
4.0694e+07,3.89418e+07,3.86254e+07,4.64734e+07,2.23267e+07,4.88908e+07,4.85209e+07,4.83409e+07,4.89715e+07,4.58797e+07,4.15019e+07,3.94076e+07,4.34437e+07,4.47967e+07,3.88234e+07,4.34898e+07,4.14566e+07,5.10789e+07,5.21666e+07,5.03392e+07,5.40605e+07,
4.0694e+07,3.89418e+07,3.86254e+07,4.64734e+07,2.23267e+07,4.88908e+07,4.85209e+07,4.83409e+07,4.89715e+07,4.58797e+07,4.15019e+07,3.94076e+07,4.34437e+07,4.47967e+07,3.88234e+07,4.34898e+07,4.14566e+07,5.10789e+07,5.21666e+07,5.03392e+07,5.40605e+07,
4.0694e+07,3.89418e+07,3.86254e+07,4.64734e+07,2.23267e+07,4.88908e+07,4.85209e+07,4.83409e+07,4.89715e+07,4.58797e+07,4.15019e+07,3.94076e+07,4.34437e+07,4.47967e+07,3.88234e+07,4.34898e+07,4.14566e+07,5.10789e+07,5.21666e+07,5.03392e+07,5.40605e+07,
4.0694e+07,3.89418e+07,3.86254e+07,4.64734e+07,2.23267e+07,4.88908e+07,4.85209e+07,4.83409e+07,4.89715e+07,4.58797e+07,4.15019e+07,3.94076e+07,4.34437e+07,4.47967e+07,3.88234e+07,4.34898e+07,4.14566e+07,5.10789e+07,5.21666e+07,5.03392e+07,5.40605e+07,
4.0694e+07,3.89418e+07,3.86254e+07,4.64734e+07,2.23267e+07,4.88908e+07,4.85209e+07,4.83409e+07,4.89715e+07,4.58797e+07,4.15019e+07,3.94076e+07,4.34437e+07,4.47967e+07,3.88234e+07,4.34898e+07,4.14566e+07,5.10789e+07,5.21666e+07,5.03392e+07,5.40605e+07,
4.0694e+07,3.89418e+07,3.86254e+07,4.64734e+07,2.23267e+07,4.88908e+07,4.85209e+07,4.83409e+07,4.89715e+07,4.58797e+07,4.15019e+07,3.94076e+07,4.34437e+07,4.47967e+07,3.88234e+07,4.34898e+07,4.14566e+07,5.10789e+07,5.21666e+07,5.03392e+07,5.40605e+07,

main17
57885.4,683.382,11.6759,0.191994,0.00340984,5.47212e-05,9.23167e-07,1.67194e-08,2.77457e-10,4.75531e-12,8.17696e-14,1.4329e-15,2.33839e-17,3.92859e-19,6.46681e-21,1.12389e-22,1.87959e-24,3.42451e-26,5.75119e-28,9.51243e-30,1.65743e-31,
5.09056e+10,9.58135,0.95706,0.0930348,0.00893176,0.000914383,9.19039e-05,9.11135e-06,8.88049e-07,8.83512e-08,8.75807e-09,8.61246e-10,8.30763e-11,8.3956e-12,8.37401e-13,8.17253e-14,7.96649e-15,8.00492e-16,8.24568e-17,8.06164e-18,7.94531e-19,
90576.3,25390.3,15449.6,10523.5,6867.41,4415.73,2884.78,1991.55,1343.26,832.885,577.028,402.515,269.965,188.872,132.251,91.3163,64.4857,44.2268,31.0579,21.3549,14.6295,
82.7894,35.8139,18.79,9.53958,4.92265,2.47044,1.24655,0.641374,0.323987,0.164014,0.0844375,0.0439854,0.0225162,0.0115023,0.00580384,0.00299381,0.00155626,0.000797059,0.000401236,0.000210989,0.00011002,
1.96223e+08,151962,1403.2,168.818,39.7073,27.4639,25.7509,24.6413,23.6466,22.7103,21.8054,20.8858,19.9841,19.0895,18.1685,17.263,16.3788,15.4931,14.6087,13.7435,12.8752,
60620.9,714.36,14.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
92.1051,0.33702,0.0938259,0.0542185,0.039398,0.0286368,0.0220667,0.018956,0.0165407,0.014276,0.0126883,0.0118408,0.0109186,0.0101827,0.00965201,0.00883951,0.0084389,0.00771491,0.00733944,0.00697444,0.00663032,
-2682.02,-7205.91,-8270.37,-9178.17,-9922.48,-10661.9,-11303.2,-12083.9,-12538.3,-12569,-12569.5,-12569.5,-12569.5,-12569.5,-12569.5,-12569.5,-12569.5,-12569.5,-12569.5,-12569.5,-12569.5,
409.89,161.538,123.08,98.4141,82.1565,72.1085,62.1354,53.8491,48.7076,45.0887,40.8153,37.2785,33.0624,30.2912,26.7618,24.4548,22.2164,20.5093,18.6449,16.4887,14.1997,
20.4082,7.23005,2.03991,0.152694,0.0150692,0.00189369,0.000240278,3.0644e-05,4.05537e-06,5.30622e-07,7.02956e-08,9.23154e-09,1.22608e-09,1.61004e-10,2.10881e-11,2.75941e-12,3.66374e-13,4.99689e-14,1.08891e-14,7.2653e-15,6.05738e-15,
532.533,7.38208,1.10316,0.44023,0.0212754,0.000727092,1.37488e-05,2.13776e-07,3.12587e-09,5.45143e-11,8.611e-13,1.58162e-14,1.62093e-16,0,0,0,0,0,0,0,0,
4.45798e+08,79.207,10.7333,5.94336,3.8993,2.64344,1.70806,0.990078,0.333082,0.0506827,0.000956001,1.75147e-05,4.31614e-07,5.46863e-09,1.09136e-10,2.02509e-12,3.06685e-14,5.0488e-16,9.92823e-18,1.60703e-19,3.23049e-21,
8.65886e+08,37194.9,5.81643,0.147299,0.00250965,3.72897e-05,6.19092e-07,1.02276e-08,1.74878e-10,2.86198e-12,4.873e-14,8.88956e-16,1.44184e-17,2.44526e-19,4.18935e-21,7.16264e-23,1.17686e-24,2.0006e-26,3.49492e-28,5.90484e-30,1.14398e-31,

main19
7.20949e+06,1.60929e+08,8.18119e+06,1.17592e+08,6.06598e+08,2.04159e+07,2.05243e+06,1.05573e+07,1.50008e+08,2.77537e+08,3.2247e+07,1.89246e+08,3.83969e+08,8.68334e+07,3.13546e+08,1.54539e+08,3.59183e+08,7.54849e+07,4.29933e+08,3.04689e+08,2.34072e+08,
5804.5,4834.88,2960.28,3742.93,4044,2985.93,4.41663e+06,494698,5764.68,5148.49,5517.9,5696.78,3484.31,3136.25,3231.88,3586.94,4070.19,1.04835e+08,2.10379e+06,6084.23,5834.51,
6.33658e+06,7.02568e+06,7.41241e+06,5.81161e+06,6.11953e+06,7.07814e+06,9.04071e+06,9.94459e+06,9.49453e+06,1.17768e+07,6.28658e+06,6.6558e+06,5.07636e+06,4.91844e+06,6.59559e+06,7.71961e+06,9.69015e+06,8.0941e+06,1.03408e+07,1.05108e+07,6.42547e+06,
-2508.27,-2524.01,-2678.88,-3772.02,-3770.59,-3778.44,-3776.61,-2750.45,-2703.94,-2964.69,-2840.9,-2698.94,-2718.48,-2753.66,-4023.38,-4002.31,-4026.09,-4039.81,-2758.61,-2636.18,-2757.41,
-2248.84,-2441.06,-2285.93,-2241.23,-2236.78,-2253.28,-2240.18,-2238.92,-2251.58,-2241.48,-2257.67,-2178.27,-2230.33,-2031.81,-1994.09,-2001.87,-1978.18,-1989.31,-1990.61,-1983.49,-1994.28,
6.47485e+06,7.50998e+06,1.29832e+07,7.38189e+06,8.03334e+06,6.41652e+06,8.61368e+06,3.21948e+06,7.72782e+06,6.24252e+06,8.09069e+06,9.56572e+06,5.18011e+06,1.22389e+07,4.45017e+06,5.13769e+06,4.36279e+06,7.01947e+06,3.45985e+06,4.11923e+06,7.92527e+06,
4.37285e+07,3.18795e+07,3.75804e+07,3.90266e+07,3.245e+07,4.46683e+07,5.75658e+07,5.50548e+07,4.58599e+07,5.29796e+07,3.92706e+07,4.04803e+07,4.30932e+07,3.5499e+07,4.35641e+07,4.09111e+07,5.0798e+07,4.51195e+07,4.25848e+07,5.4232e+07,5.73791e+07,
4.37285e+07,3.18795e+07,3.75804e+07,3.90266e+07,3.245e+07,4.46683e+07,5.75658e+07,5.50548e+07,4.58599e+07,5.29796e+07,3.92706e+07,4.04803e+07,4.30932e+07,3.5499e+07,4.35641e+07,4.09111e+07,5.0798e+07,4.51195e+07,4.25848e+07,5.4232e+07,5.73791e+07,
4.37285e+07,3.18795e+07,3.75804e+07,3.90266e+07,3.245e+07,4.46683e+07,5.75658e+07,5.50548e+07,4.58599e+07,5.29796e+07,3.92706e+07,4.04803e+07,4.30932e+07,3.5499e+07,4.35641e+07,4.09111e+07,5.0798e+07,4.51195e+07,4.25848e+07,5.4232e+07,5.73791e+07,
4.37285e+07,3.18795e+07,3.75804e+07,3.90266e+07,3.245e+07,4.46683e+07,5.75658e+07,5.50548e+07,4.58599e+07,5.29796e+07,3.92706e+07,4.04803e+07,4.30932e+07,3.5499e+07,4.35641e+07,4.09111e+07,5.0798e+07,4.51195e+07,4.25848e+07,5.4232e+07,5.73791e+07,
4.37285e+07,3.18795e+07,3.75804e+07,3.90266e+07,3.245e+07,4.46683e+07,5.75658e+07,5.50548e+07,4.58599e+07,5.29796e+07,3.92706e+07,4.04803e+07,4.30932e+07,3.5499e+07,4.35641e+07,4.09111e+07,5.0798e+07,4.51195e+07,4.25848e+07,5.4232e+07,5.73791e+07,
4.37285e+07,3.18795e+07,3.75804e+07,3.90266e+07,3.245e+07,4.46683e+07,5.75658e+07,5.50548e+07,4.58599e+07,5.29796e+07,3.92706e+07,4.04803e+07,4.30932e+07,3.5499e+07,4.35641e+07,4.09111e+07,5.0798e+07,4.51195e+07,4.25848e+07,5.4232e+07,5.73791e+07,
4.37285e+07,3.18795e+07,3.75804e+07,3.90266e+07,3.245e+07,4.46683e+07,5.75658e+07,5.50548e+07,4.58599e+07,5.29796e+07,3.92706e+07,4.04803e+07,4.30932e+07,3.5499e+07,4.35641e+07,4.09111e+07,5.0798e+07,4.51195e+07,4.25848e+07,5.4232e+07,5.73791e+07,

main20
5.95804e+07,6.30198e+06,1.5725e+08,1.58722e+08,5.60313e+06,2.45575e+08,1.47388e+08,1.04598e+08,2.06929e+07,7.9551e+08,2.25108e+08,6.74532e+06,7.09748e+07,1.51471e+09,2.05695e+06,1.58125e+07,1.28843e+08,1.55096e+07,1.93468e+08,960194,8.93694e+07,
5.95804e+07,6.30198e+06,1.5725e+08,1.58722e+08,5.60313e+06,2.45575e+08,1.47388e+08,1.04598e+08,2.06929e+07,7.9551e+08,2.25108e+08,6.74532e+06,7.09748e+07,1.51471e+09,2.05695e+06,1.58125e+07,1.28843e+08,1.55096e+07,1.93468e+08,960194,8.93694e+07,
5.95804e+07,6.30198e+06,1.5725e+08,1.58722e+08,5.60313e+06,2.45575e+08,1.47388e+08,1.04598e+08,2.06929e+07,7.9551e+08,2.25108e+08,6.74532e+06,7.09748e+07,1.51471e+09,2.05695e+06,1.58125e+07,1.28843e+08,1.55096e+07,1.93468e+08,960194,8.93694e+07,
5.95804e+07,6.30198e+06,1.5725e+08,1.58722e+08,5.60313e+06,2.45575e+08,1.47388e+08,1.04598e+08,2.06929e+07,7.9551e+08,2.25108e+08,6.74532e+06,7.09748e+07,1.51471e+09,2.05695e+06,1.58125e+07,1.28843e+08,1.55096e+07,1.93468e+08,960194,8.93694e+07,
5.95804e+07,6.30198e+06,1.5725e+08,1.58722e+08,5.60313e+06,2.45575e+08,1.47388e+08,1.04598e+08,2.06929e+07,7.9551e+08,2.25108e+08,6.74532e+06,7.09748e+07,1.51471e+09,2.05695e+06,1.58125e+07,1.28843e+08,1.55096e+07,1.93468e+08,960194,8.93694e+07,
5.95804e+07,6.30198e+06,1.5725e+08,1.58722e+08,5.60313e+06,2.45575e+08,1.47388e+08,1.04598e+08,2.06929e+07,7.9551e+08,2.25108e+08,6.74532e+06,7.09748e+07,1.51471e+09,2.05695e+06,1.58125e+07,1.28843e+08,1.55096e+07,1.93468e+08,960194,8.93694e+07,
5.95804e+07,6.30198e+06,1.5725e+08,1.58722e+08,5.60313e+06,2.45575e+08,1.47388e+08,1.04598e+08,2.06929e+07,7.9551e+08,2.25108e+08,6.74532e+06,7.09748e+07,1.51471e+09,2.05695e+06,1.58125e+07,1.28843e+08,1.55096e+07,1.93468e+08,960194,8.93694e+07,
5.95804e+07,6.30198e+06,1.5725e+08,1.58722e+08,5.60313e+06,2.45575e+08,1.47388e+08,1.04598e+08,2.06929e+07,7.9551e+08,2.25108e+08,6.74532e+06,7.09748e+07,1.51471e+09,2.05695e+06,1.58125e+07,1.28843e+08,1.55096e+07,1.93468e+08,960194,8.93694e+07,
5.95804e+07,6.30198e+06,1.5725e+08,1.58722e+08,5.60313e+06,2.45575e+08,1.47388e+08,1.04598e+08,2.06929e+07,7.9551e+08,2.25108e+08,6.74532e+06,7.09748e+07,1.51471e+09,2.05695e+06,1.58125e+07,1.28843e+08,1.55096e+07,1.93468e+08,960194,8.93694e+07,
5.95804e+07,6.30198e+06,1.5725e+08,1.58722e+08,5.60313e+06,2.45575e+08,1.47388e+08,1.04598e+08,2.06929e+07,7.9551e+08,2.25108e+08,6.74532e+06,7.09748e+07,1.51471e+09,2.05695e+06,1.58125e+07,1.28843e+08,1.55096e+07,1.93468e+08,960194,8.93694e+07,
5.95804e+07,6.30198e+06,1.5725e+08,1.58722e+08,5.60313e+06,2.45575e+08,1.47388e+08,1.04598e+08,2.06929e+07,7.9551e+08,2.25108e+08,6.74532e+06,7.09748e+07,1.51471e+09,2.05695e+06,1.58125e+07,1.28843e+08,1.55096e+07,1.93468e+08,960194,8.93694e+07,
5.95804e+07,6.30198e+06,1.5725e+08,1.58722e+08,5.60313e+06,2.45575e+08,1.47388e+08,1.04598e+08,2.06929e+07,7.9551e+08,2.25108e+08,6.74532e+06,7.09748e+07,1.51471e+09,2.05695e+06,1.58125e+07,1.28843e+08,1.55096e+07,1.93468e+08,960194,8.93694e+07,
5.95804e+07,6.30198e+06,1.5725e+08,1.58722e+08,5.60313e+06,2.45575e+08,1.47388e+08,1.04598e+08,2.06929e+07,7.9551e+08,2.25108e+08,6.74532e+06,7.09748e+07,1.51471e+09,2.05695e+06,1.58125e+07,1.28843e+08,1.55096e+07,1.93468e+08,960194,8.93694e+07,

main21
52035.7,118.861,0.667647,0.0038974,2.31833e-05,2.13811e-07,2.25041e-09,2.94521e-11,4.04378e-13,7.20155e-15,1.31491e-16,2.11007e-18,4.11679e-20,9.21557e-22,2.29522e-23,5.57611e-25,1.66288e-26,3.79276e-28,9.5969e-30,2.57594e-31,6.88287e-33,
8.07088e+09,3.57829,0.165526,0.00984746,0.000756078,7.35807e-05,7.14404e-06,7.4511e-07,7.39397e-08,6.64477e-09,5.36642e-10,4.73468e-11,4.84957e-12,5.59675e-13,9.69592e-14,1.38856e-14,2.543e-15,4.89896e-16,9.49253e-17,1.63932e-17,2.96765e-18,
84871.8,4644.99,1396.52,501.825,187.425,69.0691,24.729,9.03743,2.97431,0.962136,0.367675,0.135469,0.0490736,0.0188732,0.00775298,0.00317719,0.00125841,0.000546356,0.000216813,9.18315e-05,3.88586e-05,
80.4211,20.6667,17.9084,11.923,7.01838,3.96591,2.27511,1.26055,0.709876,0.393483,0.215235,0.119479,0.0674926,0.0374634,0.0211412,0.0119021,0.00676288,0.00388883,0.00218947,0.00124246,0.000723709,
1.56161e+08,25177.2,440.887,115.963,65.6039,44.9354,34.9336,29.3755,24.0918,21.1275,19.4334,16.5905,15.236,12.9229,11.4438,10.4382,7.97858,6.96648,6.23157,5.62332,5.13859,
51793.7,150.4,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
81.792,0.182041,0.0909325,0.0612289,0.0462091,0.0361841,0.0302885,0.0255636,0.0229415,0.0198896,0.0185739,0.0165389,0.0153273,0.0142271,0.0131064,0.0117258,0.0107155,0.010216,0.00983943,0.00926539,0.00870569,
-2961.83,-8255.1,-10782.7,-12403,-12563.2,-12569.1,-12569.4,-12569.5,-12569.5,-12569.5,-12569.5,-12569.5,-12569.5,-12569.5,-12569.5,-12569.5,-12569.5,-12569.5,-12569.5,-12569.5,-12569.5,
393.477,119.627,71.8178,45.5278,30.136,19.8356,9.85936,1.71093,0.0303743,0.000647381,1.95943e-05,2.56575e-07,1.80351e-09,1.46198e-11,1.722e-13,1.27898e-15,0,0,0,0,0,
20.2548,4.09332,0.527186,0.0230168,0.00190229,0.000181911,1.8739e-05,2.03866e-06,2.28482e-07,2.67723e-08,3.08815e-09,3.7604e-10,4.72801e-11,6.4732e-12,8.78817e-13,1.31681e-13,2.33946e-14,8.0469e-15,6.12843e-15,5.48894e-15,4.84945e-15,
478.892,1.96394,0.554866,0.0124804,0.00104802,1.32691e-05,1.54411e-07,1.54093e-09,1.48974e-11,1.70211e-13,1.56097e-15,0,0,0,0,0,0,0,0,0,0,
